Date,MaxT_Red,MaxT_Orange,MaxT_Yellow,MaxT_Normal,MaxT_Records,MinT_Red,MinT_Orange,MinT_Yellow,MinT_Normal,MinT_Records,MaxT_Obs,MinT_Obs,HeatRisk
2019-03-16,86,79,65,45,83.0,70,66,58,24,41.0,59.0,39.0,0.0
2019-03-17,86,79,65,45,78.0,70,66,58,24,46.0,46.0,29.0,0.0
2019-03-18,86,79,65,46,68.0,70,66,58,25,45.0,39.0,17.0,0.0
2019-03-19,86,79,65,46,74.0,70,66,58,25,43.0,45.0,17.0,0.0
2019-03-20,86,79,65,46,79.0,70,66,58,25,43.0,43.0,19.0,0.0
2019-03-21,86,79,65,47,77.0,70,66,58,26,42.0,52.0,21.0,0.0
2019-03-22,86,79,65,47,74.0,70,66,58,26,48.0,48.0,30.0,0.0
2019-03-23,86,79,65,47,78.0,70,66,58,26,51.0,40.0,28.0,0.0
2019-03-24,86,79,65,48,71.0,70,66,58,27,48.0,42.0,28.0,0.0
2019-03-25,86,79,65,48,69.0,70,66,58,27,46.0,55.0,33.0,0.0
2019-03-26,86,79,65,49,72.0,70,66,58,27,48.0,48.0,22.0,0.0
2019-03-27,86,79,65,49,70.0,70,66,58,28,46.0,43.0,20.0,0.0
2019-03-28,86,79,65,49,70.0,70,66,58,28,44.0,47.0,20.0,0.0
2019-03-29,86,79,65,50,78.0,70,66,58,28,45.0,52.0,23.0,0.0
2019-03-30,86,79,65,50,74.0,70,66,58,29,43.0,52.0,41.0,0.0
2019-03-31,86,79,65,51,83.0,70,66,58,29,50.0,67.0,44.0,0.0
2019-04-01,86,79,65,51,86.0,70,66,58,29,45.0,64.0,32.0,0.0
2019-04-02,86,79,65,51,73.0,70,66,58,29,45.0,41.0,21.0,0.0
2019-04-03,86,79,65,52,74.0,70,66,58,30,44.0,49.0,22.0,0.0
2019-04-04,86,79,65,52,76.0,70,66,58,30,45.0,62.0,34.0,0.0
2019-04-05,86,79,65,53,73.0,70,66,58,30,55.0,48.0,26.0,0.0
2019-04-06,86,79,65,53,71.0,70,66,58,31,48.0,45.0,28.0,0.0
2019-04-07,86,79,65,54,72.0,70,66,58,31,42.0,60.0,32.0,0.0
2019-04-08,86,79,65,54,87.0,70,66,58,31,48.0,66.0,36.0,0.0
2019-04-09,86,79,65,54,74.0,70,66,58,32,46.0,47.0,33.0,0.0
2019-04-10,86,79,65,55,81.0,70,66,58,32,47.0,45.0,31.0,0.0
2019-04-11,86,79,65,55,75.0,70,66,58,32,45.0,45.0,26.0,0.0
2019-04-12,86,79,65,56,85.0,70,66,58,33,50.0,50.0,29.0,0.0
2019-04-13,86,79,65,56,80.0,70,66,58,33,42.0,58.0,39.0,0.0
2019-04-14,86,79,65,57,83.0,70,66,58,33,49.0,74.0,49.0,0.0
2019-04-15,86,79,65,57,75.0,70,66,58,34,57.0,75.0,51.0,0.0
2019-04-16,86,79,65,58,77.0,70,66,58,34,52.0,64.0,38.0,0.0
2019-04-17,86,79,65,58,89.0,70,66,58,34,59.0,57.0,31.0,0.0
2019-04-18,86,79,65,59,91.0,70,66,58,35,56.0,62.0,33.0,0.0
2019-04-19,86,79,65,59,90.0,70,66,58,35,53.0,62.0,41.0,0.0
2019-04-20,86,79,65,60,92.0,70,66,58,35,61.0,73.0,61.0,1.0
2019-04-21,86,79,65,60,86.0,70,66,58,36,54.0,68.0,54.0,0.0
2019-04-22,86,79,65,60,83.0,70,66,58,36,52.0,64.0,46.0,0.0
2019-04-23,86,79,65,61,85.0,70,66,58,37,57.0,64.0,51.0,0.0
2019-04-24,86,79,65,61,79.0,70,66,58,37,56.0,68.0,49.0,0.0
2019-04-25,86,79,65,62,85.0,70,66,58,37,52.0,61.0,37.0,0.0
2019-04-26,86,79,65,62,87.0,70,66,58,38,62.0,67.0,41.0,0.0
2019-04-27,86,79,65,63,83.0,70,66,58,38,56.0,50.0,42.0,0.0
2019-04-28,86,79,65,63,89.0,70,66,58,38,61.0,50.0,40.0,0.0
2019-04-29,86,79,65,63,91.0,70,66,58,39,57.0,49.0,31.0,0.0
2019-04-30,86,79,65,64,84.0,70,66,58,39,54.0,58.0,34.0,0.0
2019-05-01,86,79,65,64,81.0,70,66,58,40,52.0,52.0,37.0,0.0
2019-05-02,86,79,65,65,86.0,70,66,58,40,54.0,56.0,42.0,0.0
2019-05-03,86,79,65,65,90.0,70,66,58,40,58.0,51.0,42.0,0.0
2019-05-04,86,79,65,65,90.0,70,66,58,41,58.0,62.0,43.0,0.0
2019-05-05,86,79,65,66,89.0,70,66,58,41,56.0,61.0,52.0,0.0
2019-05-06,86,79,65,66,81.0,70,66,58,42,56.0,56.0,47.0,0.0
2019-05-07,86,79,65,66,84.0,70,66,58,42,56.0,66.0,40.0,0.0
2019-05-08,86,79,65,67,90.0,70,66,58,42,55.0,73.0,49.0,0.0
2019-05-09,86,79,65,67,90.0,70,66,58,43,59.0,69.0,37.0,0.0
2019-05-10,86,79,65,67,92.0,70,66,58,43,60.0,66.0,41.0,0.0
2019-05-11,86,79,65,68,90.0,70,66,58,43,63.0,65.0,48.0,0.0
2019-05-12,86,79,65,68,89.0,70,66,58,44,57.0,66.0,39.0,0.0
2019-05-13,86,79,65,68,88.0,70,66,58,44,59.0,43.0,38.0,0.0
2019-05-14,86,79,65,68,87.0,70,66,58,44,60.0,55.0,37.0,0.0
2019-05-15,86,79,65,69,86.0,70,66,58,45,56.0,46.0,39.0,0.0
2019-05-16,86,79,65,69,87.0,70,66,58,45,60.0,61.0,41.0,0.0
2019-05-17,86,79,65,69,88.0,70,66,58,46,56.0,69.0,42.0,0.0
2019-05-18,86,79,65,70,89.0,70,66,58,46,57.0,67.0,47.0,0.0
2019-05-19,86,79,65,70,93.0,70,66,58,46,60.0,74.0,46.0,0.0
2019-05-20,86,79,65,70,95.0,70,66,58,47,62.0,76.0,50.0,0.0
2019-05-21,86,79,65,70,91.0,70,66,58,47,61.0,82.0,51.0,1.0
2019-05-22,86,79,65,71,89.0,70,66,58,47,63.0,66.0,49.0,0.0
2019-05-23,86,79,65,71,90.0,70,66,58,48,61.0,72.0,51.0,0.0
2019-05-24,86,79,65,71,93.0,70,66,58,48,61.0,68.0,49.0,0.0
2019-05-25,86,79,65,71,90.0,70,66,58,48,62.0,70.0,45.0,0.0
2019-05-26,86,79,65,72,92.0,70,66,58,49,61.0,75.0,45.0,0.0
2019-05-27,86,79,65,72,94.0,70,66,58,49,62.0,85.0,57.0,1.0
2019-05-28,86,79,65,72,90.0,70,66,58,49,63.0,80.0,53.0,1.0
2019-05-29,86,79,65,72,95.0,70,66,58,49,65.0,61.0,44.0,0.0
2019-05-30,86,80,65,73,90.0,70,66,58,50,66.0,58.0,45.0,0.0
2019-05-31,86,80,65,73,91.0,70,66,58,50,63.0,60.0,49.0,0.0
2019-06-01,86,80,65,73,92.0,70,66,58,50,64.0,79.0,49.0,0.0
2019-06-02,86,80,65,73,88.0,70,66,58,51,67.0,80.0,52.0,1.0
2019-06-03,87,81,65,74,89.0,70,66,58,51,64.0,78.0,50.0,0.0
2019-06-04,87,81,65,74,87.0,70,66,58,51,62.0,68.0,43.0,0.0
2019-06-05,87,81,65,74,88.0,70,66,58,52,64.0,69.0,46.0,1.0
2019-06-06,87,81,65,74,88.0,70,66,58,52,66.0,78.0,59.0,1.0
2019-06-07,87,81,65,75,90.0,70,66,58,52,60.0,80.0,59.0,1.0
2019-06-08,87,81,65,75,94.0,70,66,58,53,68.0,81.0,53.0,1.0
2019-06-09,87,81,65,75,96.0,70,66,58,53,69.0,80.0,48.0,0.0
2019-06-10,88,82,65,76,93.0,70,66,58,53,68.0,81.0,48.0,0.0
2019-06-11,88,82,65,76,96.0,70,66,58,53,66.0,80.0,50.0,0.0
2019-06-12,88,82,65,76,92.0,70,66,58,54,68.0,73.0,48.0,0.0
2019-06-13,88,83,65,77,93.0,70,66,58,54,66.0,76.0,50.0,0.0
2019-06-14,88,83,65,77,94.0,70,66,58,54,67.0,56.0,51.0,0.0
2019-06-15,88,83,65,77,92.0,70,66,58,55,68.0,70.0,48.0,0.0
2019-06-16,88,83,65,77,94.0,70,66,58,55,66.0,78.0,49.0,0.0
2019-06-17,89,84,65,78,92.0,70,66,58,55,72.0,69.0,55.0,1.0
2019-06-18,89,84,65,78,91.0,70,66,58,56,65.0,77.0,62.0,1.0
2019-06-19,89,84,65,78,93.0,70,66,58,56,65.0,69.0,61.0,1.0
2019-06-20,89,84,65,79,91.0,70,66,58,56,68.0,77.0,49.0,1.0
2019-06-21,89,84,65,79,93.0,70,66,58,56,67.0,70.0,61.0,1.0
2019-06-22,89,84,65,79,93.0,70,66,58,57,68.0,72.0,57.0,0.0
2019-06-23,89,84,65,79,90.0,70,66,58,57,67.0,78.0,55.0,0.0
2019-06-24,89,85,65,80,90.0,70,66,58,57,66.0,82.0,57.0,0.0
2019-06-25,89,85,65,80,97.0,70,66,58,58,70.0,84.0,57.0,1.0
2019-06-26,89,85,65,80,91.0,70,66,58,58,68.0,70.0,64.0,1.0
2019-06-27,89,85,65,81,93.0,70,66,58,58,70.0,86.0,64.0,1.0
2019-06-28,90,86,65,81,93.0,70,66,58,58,71.0,87.0,59.0,1.0
2019-06-29,90,86,65,81,93.0,70,66,58,58,73.0,89.0,62.0,1.0
2019-06-30,90,86,65,81,93.0,70,66,58,59,68.0,86.0,63.0,1.0
2019-07-01,90,86,65,81,95.0,70,66,58,59,68.0,75.0,59.0,1.0
2019-07-02,90,86,65,82,95.0,70,66,58,59,71.0,82.0,61.0,1.0
2019-07-03,90,86,65,82,95.0,70,66,58,59,70.0,84.0,61.0,1.0
2019-07-04,90,86,65,82,96.0,70,66,58,59,71.0,89.0,63.0,1.0
2019-07-05,90,86,65,82,94.0,70,67,58,60,70.0,91.0,63.0,2.0
2019-07-06,90,86,65,82,94.0,70,67,58,60,73.0,88.0,65.0,2.0
2019-07-07,90,86,65,82,97.0,70,67,58,60,71.0,90.0,68.0,2.0
2019-07-08,90,86,65,82,95.0,70,67,58,60,71.0,81.0,56.0,0.0
2019-07-09,91,86,65,83,94.0,70,67,58,60,71.0,81.0,55.0,1.0
2019-07-10,91,86,65,83,92.0,70,67,58,60,71.0,85.0,58.0,1.0
2019-07-11,91,86,65,83,95.0,70,67,58,60,70.0,88.0,63.0,1.0
2019-07-12,91,86,65,83,93.0,70,67,58,61,71.0,83.0,66.0,1.0
2019-07-13,91,86,65,83,95.0,70,67,58,61,71.0,87.0,67.0,2.0
2019-07-14,91,86,65,83,93.0,70,67,58,61,71.0,85.0,65.0,1.0
2019-07-15,91,86,65,83,95.0,70,67,58,61,70.0,88.0,60.0,1.0
2019-07-16,91,86,65,83,94.0,70,67,58,61,70.0,82.0,57.0,1.0
2019-07-17,91,86,65,83,93.0,70,67,58,61,71.0,88.0,59.0,2.0
2019-07-18,91,86,65,83,94.0,70,67,58,61,71.0,92.0,70.0,2.0
2019-07-19,91,86,65,83,95.0,70,67,58,61,73.0,73.0,62.0,1.0
2019-07-20,91,86,65,83,97.0,70,67,58,61,75.0,90.0,65.0,2.0
2019-07-21,91,86,65,83,98.0,70,67,58,61,70.0,94.0,70.0,3.0
2019-07-22,91,86,65,83,97.0,70,67,58,61,74.0,93.0,67.0,2.0
2019-07-23,91,86,65,83,97.0,70,67,58,61,74.0,83.0,62.0,1.0
2019-07-24,91,86,65,83,93.0,70,67,58,61,72.0,71.0,61.0,1.0
2019-07-25,91,86,65,83,94.0,70,67,58,61,72.0,81.0,56.0,1.0
2019-07-26,91,86,65,83,94.0,70,67,58,61,71.0,83.0,58.0,1.0
2019-07-27,91,86,65,83,95.0,70,67,58,61,71.0,87.0,61.0,1.0
2019-07-28,91,86,65,83,95.0,70,67,58,61,71.0,82.0,61.0,1.0
2019-07-29,91,86,65,82,93.0,70,67,58,60,69.0,89.0,65.0,2.0
2019-07-30,91,86,65,82,93.0,70,67,58,60,70.0,89.0,68.0,2.0
2019-07-31,91,86,65,82,93.0,70,67,58,60,71.0,93.0,67.0,2.0
2019-08-01,90,86,65,82,90.0,70,67,58,60,73.0,88.0,64.0,1.0
2019-08-02,90,86,65,82,94.0,70,67,58,60,72.0,84.0,55.0,0.0
2019-08-03,90,86,65,82,98.0,70,67,58,60,73.0,85.0,57.0,0.0
2019-08-04,90,86,65,82,93.0,70,67,58,60,73.0,85.0,57.0,0.0
2019-08-05,90,86,65,82,90.0,70,67,58,60,72.0,85.0,54.0,0.0
2019-08-06,90,86,65,82,92.0,70,67,58,60,71.0,85.0,54.0,1.0
2019-08-07,90,86,65,82,91.0,70,67,58,60,72.0,81.0,58.0,1.0
2019-08-08,90,86,65,82,94.0,70,67,58,60,70.0,84.0,66.0,1.0
2019-08-09,90,86,65,82,94.0,70,67,58,60,70.0,85.0,60.0,1.0
2019-08-10,90,86,65,82,96.0,70,66,58,59,73.0,82.0,58.0,1.0
2019-08-11,90,86,65,81,93.0,70,66,58,59,75.0,82.0,53.0,0.0
2019-08-12,90,86,65,81,94.0,70,66,58,59,73.0,82.0,53.0,0.0
2019-08-13,89,86,65,81,93.0,70,66,58,59,71.0,84.0,56.0,1.0
2019-08-14,89,86,65,81,94.0,70,66,58,59,70.0,77.0,65.0,1.0
2019-08-15,89,86,65,81,96.0,70,66,58,59,74.0,79.0,57.0,1.0
2019-08-16,89,86,65,81,93.0,70,66,58,59,70.0,82.0,59.0,1.0
2019-08-17,89,86,65,81,91.0,70,66,58,59,73.0,83.0,62.0,1.0
2019-08-18,89,86,65,81,93.0,70,66,58,58,72.0,82.0,66.0,2.0
2019-08-19,89,86,65,81,92.0,70,66,58,58,70.0,89.0,68.0,2.0
2019-08-20,89,86,65,81,90.0,70,66,58,58,68.0,90.0,63.0,2.0
2019-08-21,89,86,65,80,90.0,70,66,58,58,68.0,86.0,62.0,1.0
2019-08-22,88,85,65,80,92.0,70,66,58,58,73.0,83.0,65.0,1.0
2019-08-23,88,85,65,80,92.0,70,66,58,58,70.0,86.0,63.0,1.0
2019-08-24,88,85,65,80,90.0,70,66,58,58,68.0,75.0,54.0,0.0
2019-08-25,88,85,65,80,89.0,70,66,58,57,67.0,74.0,53.0,0.0
2019-08-26,88,85,65,80,90.0,70,66,58,57,70.0,70.0,47.0,0.0
2019-08-27,88,85,65,80,92.0,70,66,58,57,69.0,73.0,46.0,0.0
2019-08-28,88,85,65,79,93.0,70,66,58,57,69.0,76.0,48.0,1.0
2019-08-29,88,85,65,79,92.0,70,66,58,57,72.0,78.0,58.0,1.0
2019-08-30,88,85,65,79,92.0,70,66,58,56,71.0,81.0,53.0,0.0
2019-08-31,87,84,65,79,92.0,70,66,58,56,69.0,84.0,54.0,1.0
2019-09-01,87,84,65,79,92.0,70,66,58,56,73.0,75.0,50.0,1.0
2019-09-02,87,84,65,78,92.0,70,66,58,56,72.0,76.0,60.0,1.0
2019-09-03,87,84,65,78,91.0,70,66,58,55,69.0,73.0,59.0,1.0
2019-09-04,87,84,65,78,93.0,70,66,58,55,73.0,80.0,59.0,1.0
2019-09-05,87,84,65,78,92.0,70,66,58,55,68.0,81.0,52.0,0.0
2019-09-06,86,83,65,77,89.0,70,66,58,55,68.0,71.0,52.0,0.0
2019-09-07,86,83,65,77,92.0,70,66,58,54,71.0,65.0,53.0,0.0
2019-09-08,86,83,65,77,90.0,70,66,58,54,71.0,70.0,49.0,0.0
2019-09-09,86,83,65,76,93.0,70,66,58,54,69.0,72.0,49.0,0.0
2019-09-10,86,83,65,76,91.0,70,66,58,53,71.0,74.0,53.0,0.0
2019-09-11,86,83,65,76,92.0,70,66,58,53,70.0,72.0,54.0,1.0
2019-09-12,86,82,65,75,95.0,70,66,58,53,68.0,84.0,62.0,1.0
2019-09-13,86,82,65,75,90.0,70,66,58,52,66.0,64.0,46.0,0.0
2019-09-14,86,82,65,75,88.0,70,66,58,52,65.0,67.0,42.0,0.0
2019-09-15,86,82,65,74,89.0,70,66,58,51,70.0,67.0,50.0,0.0
2019-09-16,86,82,65,74,85.0,70,66,58,51,67.0,76.0,53.0,0.0
2019-09-17,86,82,65,73,88.0,70,66,58,51,67.0,71.0,45.0,0.0
2019-09-18,86,82,65,73,86.0,70,66,58,50,64.0,70.0,48.0,0.0
2019-09-19,86,82,65,73,84.0,70,66,58,50,67.0,63.0,38.0,0.0
2019-09-20,86,81,65,72,89.0,70,66,58,49,65.0,70.0,37.0,0.0
2019-09-21,86,81,65,72,91.0,70,66,58,49,65.0,76.0,40.0,0.0
2019-09-22,86,81,65,71,88.0,70,66,58,49,65.0,83.0,51.0,1.0
2019-09-23,86,81,65,71,89.0,70,66,58,48,71.0,83.0,56.0,1.0
2019-09-24,86,81,65,70,88.0,70,66,58,48,67.0,86.0,59.0,2.0
2019-09-25,86,81,65,70,89.0,70,66,58,47,65.0,73.0,48.0,0.0
2019-09-26,86,81,65,70,86.0,70,66,58,47,64.0,71.0,48.0,0.0
2019-09-27,86,80,65,69,86.0,70,66,58,46,65.0,78.0,47.0,0.0
2019-09-28,86,80,65,69,83.0,70,66,58,46,65.0,72.0,47.0,0.0
2019-09-29,86,80,65,68,85.0,70,66,58,45,65.0,77.0,50.0,0.0
2019-09-30,86,80,65,68,82.0,70,66,58,45,68.0,73.0,47.0,0.0
2019-10-01,86,80,65,67,85.0,70,66,58,44,69.0,66.0,47.0,0.0
2019-10-02,86,80,65,67,79.0,70,66,58,44,57.0,71.0,56.0,0.0
2019-10-03,86,80,65,66,83.0,70,66,58,44,57.0,76.0,47.0,0.0
2019-10-04,86,80,65,66,80.0,70,66,58,43,58.0,52.0,46.0,0.0
2019-10-05,86,80,65,66,82.0,70,66,58,43,61.0,59.0,34.0,0.0
2019-10-06,86,80,65,65,79.0,70,66,58,42,56.0,59.0,34.0,0.0
2019-10-07,86,80,65,65,82.0,70,66,58,42,57.0,65.0,34.0,0.0
2019-10-08,86,80,65,64,87.0,70,66,58,41,66.0,75.0,52.0,0.0
2019-10-09,86,80,65,64,81.0,70,66,58,41,68.0,61.0,46.0,0.0
2019-10-10,86,80,65,64,81.0,70,66,58,41,61.0,52.0,48.0,0.0
2019-10-11,86,80,65,63,81.0,70,66,58,40,67.0,54.0,47.0,0.0
2019-10-12,86,80,65,63,78.0,70,66,58,40,56.0,55.0,47.0,0.0
2019-10-13,86,80,65,62,81.0,70,66,58,39,63.0,56.0,43.0,0.0
2019-10-14,86,80,65,62,78.0,70,66,58,39,64.0,67.0,40.0,0.0
2019-10-15,86,80,65,62,79.0,70,66,58,39,61.0,69.0,38.0,0.0
2019-10-16,86,80,65,61,81.0,70,66,58,38,64.0,59.0,32.0,0.0
2019-10-17,86,80,65,61,82.0,70,66,58,38,54.0,61.0,33.0,0.0
2019-10-18,86,80,65,61,81.0,70,66,58,38,55.0,49.0,45.0,0.0
2019-10-19,86,80,65,60,79.0,70,66,58,37,56.0,56.0,31.0,0.0
2019-10-20,86,80,65,60,84.0,70,66,58,37,52.0,58.0,31.0,0.0
2019-10-21,86,80,65,60,77.0,70,66,58,37,55.0,60.0,31.0,0.0
2019-10-22,86,80,65,59,79.0,70,66,58,37,56.0,64.0,42.0,0.0
2019-10-23,86,80,65,59,85.0,70,66,58,36,56.0,55.0,46.0,0.0
2019-10-24,86,80,65,59,77.0,70,66,58,36,58.0,64.0,32.0,0.0
2019-10-25,86,80,65,58,79.0,70,66,58,36,63.0,66.0,32.0,0.0
2019-10-26,86,80,65,58,82.0,70,66,58,35,54.0,64.0,38.0,0.0
2019-10-27,86,80,65,58,81.0,70,66,58,35,61.0,59.0,40.0,0.0
2019-10-28,86,80,65,57,83.0,70,66,58,35,54.0,49.0,46.0,0.0
2019-10-29,86,80,65,57,77.0,70,66,58,35,57.0,54.0,46.0,0.0
2019-10-30,86,80,65,57,77.0,70,66,58,34,57.0,54.0,47.0,0.0
2019-10-31,86,80,65,56,73.0,70,66,58,34,52.0,61.0,52.0,0.0
2019-11-01,86,80,65,56,75.0,70,66,58,34,52.0,70.0,49.0,0.0
2019-11-02,86,80,65,56,75.0,70,66,58,34,61.0,53.0,28.0,0.0
2019-11-03,86,80,65,55,79.0,70,66,58,33,58.0,49.0,26.0,0.0
2019-11-04,86,80,65,55,75.0,70,66,58,33,58.0,50.0,26.0,0.0
2019-11-05,86,80,65,54,76.0,70,66,58,33,60.0,52.0,27.0,0.0
2019-11-06,86,80,65,54,73.0,70,66,58,33,59.0,54.0,30.0,0.0
2019-11-07,86,80,65,54,72.0,70,66,58,32,54.0,50.0,27.0,0.0
2019-11-08,86,80,65,53,74.0,70,66,58,32,55.0,54.0,27.0,0.0
2019-11-09,86,80,65,53,75.0,70,66,58,32,48.0,32.0,16.0,0.0
2019-11-10,86,80,65,53,75.0,70,66,58,32,50.0,38.0,17.0,0.0
2019-11-11,86,80,65,52,71.0,70,66,58,31,52.0,49.0,23.0,0.0
2019-11-12,86,80,65,52,73.0,70,66,58,31,50.0,58.0,33.0,0.0
2019-11-13,86,80,65,51,67.0,70,66,58,31,45.0,43.0,16.0,0.0
2019-11-14,86,80,65,51,68.0,70,66,58,30,49.0,27.0,12.0,0.0
2019-11-15,86,80,65,51,69.0,70,66,58,30,54.0,36.0,13.0,0.0
2019-11-16,86,80,65,50,75.0,70,66,58,30,59.0,50.0,20.0,0.0
