Date,MaxT_Red,MaxT_Orange,MaxT_Yellow,MaxT_Normal,MaxT_Records,MinT_Red,MinT_Orange,MinT_Yellow,MinT_Normal,MinT_Records,MaxT_Obs,MinT_Obs,HeatRisk
2023-01-31,98,92,80,63,82.0,74,70,63,39,53.0,63.0,35.0,0.0
2023-02-01,98,92,80,63,76.0,74,70,63,39,50.0,59.0,32.0,0.0
2023-02-02,98,92,80,63,78.0,74,70,63,39,48.0,59.0,35.0,0.0
2023-02-03,98,92,80,63,84.0,74,70,63,39,51.0,61.0,38.0,0.0
2023-02-04,98,92,80,63,79.0,74,70,63,39,49.0,66.0,37.0,
2023-02-05,98,92,80,63,82.0,74,70,63,39,49.0,73.0,,
2023-02-06,98,92,80,63,81.0,74,70,63,39,53.0,77.0,,
2023-02-07,98,92,80,63,96.0,74,70,63,39,51.0,61.0,25.0,0.0
2023-02-08,98,92,80,63,89.0,74,70,63,39,52.0,51.0,32.0,0.0
2023-02-09,98,92,80,63,79.0,74,70,63,39,51.0,58.0,35.0,
2023-02-10,98,92,80,64,85.0,74,70,63,40,52.0,59.0,,
2023-02-11,98,92,80,64,83.0,74,70,63,40,56.0,59.0,35.0,0.0
2023-02-12,98,92,80,64,86.0,74,70,63,40,50.0,65.0,41.0,0.0
2023-02-13,98,92,80,64,86.0,74,70,63,40,52.0,70.0,41.0,
2023-02-14,98,92,80,64,88.0,74,70,63,40,53.0,52.0,,
2023-02-15,98,92,80,64,82.0,74,70,63,40,52.0,54.0,27.0,0.0
2023-02-16,98,92,80,64,88.0,74,70,63,40,53.0,42.0,21.0,0.0
2023-02-17,98,92,80,64,83.0,74,70,63,40,54.0,49.0,27.0,0.0
2023-02-18,98,92,80,65,85.0,74,70,63,40,54.0,54.0,35.0,0.0
2023-02-19,98,92,80,65,85.0,74,70,63,40,55.0,67.0,43.0,0.0
2023-02-20,98,92,80,65,81.0,74,70,63,41,55.0,57.0,45.0,0.0
2023-02-21,98,92,80,65,80.0,74,70,63,41,54.0,64.0,45.0,0.0
2023-02-22,98,92,80,65,79.0,74,70,63,41,52.0,51.0,41.0,0.0
2023-02-23,98,92,80,66,83.0,74,70,63,41,53.0,53.0,33.0,0.0
2023-02-24,98,92,80,66,85.0,74,70,63,41,54.0,57.0,40.0,0.0
2023-02-25,98,92,80,66,85.0,74,70,63,41,55.0,67.0,27.0,0.0
2023-02-26,98,92,80,66,84.0,74,70,63,41,53.0,69.0,27.0,0.0
2023-02-27,98,92,80,66,82.0,74,70,63,41,52.0,50.0,29.0,0.0
2023-02-28,98,92,80,67,83.0,74,70,63,42,52.0,65.0,37.0,0.0
2023-03-01,98,92,80,67,85.0,74,70,63,42,54.0,61.0,35.0,0.0
2023-03-02,98,92,80,67,83.0,74,70,63,42,54.0,,25.0,
2023-03-03,98,92,80,67,86.0,74,70,63,42,55.0,58.0,28.0,0.0
2023-03-04,98,92,80,68,86.0,74,70,63,42,57.0,71.0,31.0,0.0
2023-03-05,98,92,80,68,87.0,74,70,63,42,56.0,72.0,43.0,0.0
2023-03-06,98,92,80,68,86.0,74,70,63,42,56.0,72.0,45.0,0.0
2023-03-07,98,92,80,69,87.0,74,70,63,43,57.0,71.0,52.0,0.0
2023-03-08,98,92,80,69,86.0,74,70,63,43,56.0,75.0,49.0,
2023-03-09,98,92,80,69,90.0,74,70,63,43,55.0,75.0,,
2023-03-10,98,92,80,70,92.0,74,70,63,43,58.0,78.0,29.0,0.0
2023-03-11,98,92,80,70,92.0,74,70,63,43,60.0,73.0,43.0,
2023-03-12,98,92,80,70,92.0,74,70,63,43,60.0,70.0,,
2023-03-13,98,92,80,70,85.0,74,70,63,44,53.0,71.0,31.0,
2023-03-14,98,92,80,71,88.0,74,70,63,44,55.0,75.0,,
2023-03-15,98,92,80,71,88.0,74,70,63,44,63.0,67.0,26.0,0.0
2023-03-16,98,92,80,71,88.0,74,70,63,44,57.0,67.0,49.0,0.0
2023-03-17,98,92,80,72,86.0,74,70,63,44,56.0,65.0,42.0,
2023-03-18,98,92,80,72,85.0,74,70,63,44,56.0,61.0,,
2023-03-19,98,92,80,72,89.0,74,70,63,45,59.0,64.0,40.0,0.0
2023-03-20,98,92,80,73,86.0,74,70,63,45,58.0,68.0,44.0,0.0
2023-03-21,98,92,80,73,88.0,74,70,63,45,65.0,68.0,47.0,0.0
2023-03-22,98,92,80,73,86.0,74,70,63,45,57.0,66.0,46.0,0.0
2023-03-23,98,92,80,73,88.0,74,70,63,45,57.0,60.0,31.0,0.0
2023-03-24,98,92,80,74,85.0,74,70,63,45,55.0,58.0,36.0,0.0
2023-03-25,98,92,80,74,88.0,74,70,63,46,63.0,66.0,34.0,0.0
2023-03-26,98,92,80,74,89.0,74,70,63,46,57.0,67.0,38.0,0.0
2023-03-27,98,92,80,75,85.0,74,70,63,46,64.0,67.0,38.0,0.0
2023-03-28,98,92,80,75,87.0,74,70,63,46,57.0,78.0,41.0,0.0
2023-03-29,98,92,80,75,87.0,74,70,63,46,57.0,78.0,33.0,0.0
2023-03-30,98,92,80,75,89.0,74,70,63,46,59.0,67.0,47.0,
2023-03-31,98,92,80,76,86.0,74,70,63,47,59.0,67.0,,
2023-04-01,98,92,80,76,87.0,74,70,63,47,58.0,67.0,42.0,0.0
2023-04-02,98,92,80,76,89.0,74,70,63,47,58.0,78.0,42.0,0.0
2023-04-03,98,92,80,76,91.0,74,70,63,47,58.0,79.0,26.0,0.0
2023-04-04,98,92,80,76,90.0,74,70,63,47,58.0,78.0,37.0,0.0
2023-04-05,98,92,80,77,90.0,74,70,63,47,62.0,56.0,30.0,0.0
2023-04-06,98,92,80,77,93.0,74,70,63,48,59.0,63.0,39.0,0.0
2023-04-07,98,92,80,77,94.0,74,70,63,48,64.0,75.0,46.0,0.0
2023-04-08,98,92,80,77,93.0,74,70,63,48,61.0,76.0,49.0,0.0
2023-04-09,98,92,80,77,90.0,74,70,63,48,63.0,80.0,44.0,
2023-04-10,98,92,80,78,90.0,74,70,63,48,61.0,81.0,,
2023-04-11,98,92,80,78,91.0,74,70,63,49,62.0,86.0,,
2023-04-12,98,92,80,78,91.0,74,70,63,49,63.0,88.0,40.0,1.0
2023-04-13,98,92,80,78,93.0,74,70,63,49,61.0,85.0,36.0,
2023-04-14,98,92,80,78,92.0,74,70,63,49,63.0,76.0,,
2023-04-15,98,92,80,79,94.0,74,70,63,49,58.0,73.0,,
2023-04-16,98,92,80,79,94.0,74,70,63,49,61.0,77.0,,
2023-04-17,98,92,80,79,94.0,74,70,63,50,61.0,83.0,55.0,1.0
2023-04-18,98,92,80,79,95.0,74,70,63,50,68.0,83.0,49.0,1.0
2023-04-19,98,92,80,79,98.0,74,70,63,50,64.0,80.0,50.0,1.0
2023-04-20,98,92,80,79,99.0,74,70,63,50,64.0,77.0,47.0,0.0
2023-04-21,98,92,80,80,98.0,74,70,63,50,65.0,76.0,47.0,0.0
2023-04-22,98,92,80,80,95.0,74,70,63,51,65.0,81.0,53.0,1.0
2023-04-23,98,92,80,80,98.0,74,70,63,51,68.0,82.0,52.0,1.0
2023-04-24,98,92,80,80,97.0,74,70,63,51,65.0,85.0,40.0,1.0
2023-04-25,98,92,80,80,93.0,74,70,63,51,63.0,82.0,46.0,1.0
2023-04-26,98,92,80,81,97.0,74,70,63,52,62.0,81.0,48.0,1.0
2023-04-27,98,92,80,81,96.0,74,70,63,52,62.0,79.0,50.0,0.0
2023-04-28,98,92,80,81,95.0,74,70,63,52,68.0,83.0,48.0,1.0
2023-04-29,98,92,80,81,96.0,74,70,63,52,60.0,85.0,48.0,1.0
2023-04-30,98,92,80,82,98.0,74,70,63,53,63.0,89.0,49.0,1.0
2023-05-01,98,92,80,82,98.0,74,70,63,53,66.0,91.0,46.0,1.0
2023-05-02,98,92,80,82,95.0,74,70,63,53,65.0,75.0,46.0,
2023-05-03,98,92,80,82,97.0,74,70,63,53,69.0,80.0,,
2023-05-04,98,92,80,83,99.0,74,70,63,54,63.0,74.0,39.0,0.0
2023-05-05,98,92,80,83,99.0,74,70,63,54,68.0,78.0,40.0,
2023-05-06,98,92,80,83,100.0,74,70,63,54,69.0,78.0,,
2023-05-07,98,92,80,84,99.0,74,70,63,54,67.0,82.0,,
2023-05-08,98,92,80,84,101.0,74,70,63,55,64.0,85.0,41.0,1.0
2023-05-09,98,92,80,84,98.0,74,70,63,55,68.0,87.0,41.0,1.0
2023-05-10,98,92,80,85,98.0,74,70,63,55,65.0,87.0,39.0,1.0
2023-05-11,98,92,80,85,100.0,74,70,63,55,68.0,75.0,34.0,0.0
2023-05-12,98,92,80,85,104.0,74,70,63,56,66.0,79.0,41.0,0.0
2023-05-13,98,92,80,86,99.0,74,70,63,56,67.0,83.0,43.0,1.0
2023-05-14,98,92,80,86,98.0,74,70,63,56,70.0,85.0,40.0,1.0
2023-05-15,98,92,80,86,99.0,74,70,63,57,65.0,84.0,43.0,1.0
2023-05-16,98,93,80,87,96.0,74,70,63,57,69.0,84.0,48.0,1.0
2023-05-17,98,93,80,87,97.0,74,70,63,57,69.0,85.0,43.0,1.0
2023-05-18,98,93,80,88,99.0,74,70,63,58,67.0,81.0,47.0,1.0
2023-05-19,98,93,80,88,98.0,74,70,63,58,70.0,81.0,49.0,1.0
2023-05-20,98,93,80,88,98.0,74,70,63,58,70.0,83.0,49.0,1.0
2023-05-21,98,94,80,89,100.0,74,70,63,59,70.0,87.0,45.0,1.0
2023-05-22,98,94,80,89,103.0,74,70,63,59,68.0,87.0,43.0,1.0
2023-05-23,98,94,80,90,104.0,74,70,63,59,71.0,87.0,43.0,1.0
2023-05-24,98,94,80,90,98.0,74,70,63,59,69.0,89.0,41.0,1.0
2023-05-25,98,94,80,90,100.0,74,70,63,60,69.0,87.0,43.0,1.0
2023-05-26,98,95,80,91,100.0,74,70,63,60,66.0,89.0,40.0,1.0
2023-05-27,98,95,80,91,101.0,74,70,63,60,67.0,90.0,43.0,1.0
2023-05-28,99,96,80,92,102.0,74,70,63,61,74.0,90.0,39.0,1.0
2023-05-29,99,96,80,92,104.0,74,70,63,61,71.0,89.0,47.0,1.0
2023-05-30,99,96,80,92,102.0,74,70,63,61,71.0,88.0,42.0,1.0
2023-05-31,99,96,80,93,104.0,74,70,63,62,70.0,86.0,42.0,
2023-06-01,100,97,80,93,103.0,74,70,63,62,76.0,85.0,,
2023-06-02,100,97,80,93,103.0,74,70,63,62,70.0,80.0,54.0,1.0
2023-06-03,100,97,80,94,104.0,74,70,63,63,70.0,84.0,59.0,1.0
2023-06-04,100,97,80,94,107.0,74,70,63,63,77.0,89.0,63.0,1.0
2023-06-05,101,98,80,94,105.0,74,70,63,63,75.0,91.0,64.0,1.0
2023-06-06,101,98,80,95,106.0,74,71,63,64,74.0,93.0,64.0,1.0
2023-06-07,101,98,80,95,106.0,74,71,63,64,72.0,89.0,59.0,1.0
2023-06-08,101,98,80,95,105.0,74,71,63,64,72.0,87.0,60.0,1.0
2023-06-09,102,98,80,96,104.0,74,71,63,64,77.0,88.0,61.0,1.0
2023-06-10,102,98,80,96,105.0,74,71,63,65,74.0,84.0,58.0,1.0
2023-06-11,102,98,80,96,105.0,74,71,63,65,72.0,90.0,66.0,1.0
2023-06-12,102,98,80,96,105.0,74,71,63,65,72.0,87.0,56.0,1.0
2023-06-13,103,98,80,96,105.0,74,71,63,66,73.0,85.0,58.0,1.0
2023-06-14,103,98,80,97,106.0,74,71,63,66,77.0,89.0,58.0,1.0
2023-06-15,103,98,80,97,105.0,74,71,63,66,72.0,94.0,62.0,1.0
2023-06-16,103,98,80,97,105.0,74,71,63,66,72.0,92.0,69.0,1.0
2023-06-17,103,98,80,97,105.0,74,72,63,67,72.0,92.0,65.0,1.0
2023-06-18,103,98,80,97,107.0,74,72,63,67,72.0,95.0,67.0,1.0
2023-06-19,104,98,80,97,108.0,74,72,63,67,74.0,94.0,70.0,1.0
2023-06-20,104,98,80,97,110.0,74,72,63,67,81.0,95.0,71.0,1.0
2023-06-21,104,98,80,97,110.0,74,72,63,67,78.0,95.0,68.0,1.0
2023-06-22,104,98,80,97,109.0,74,72,63,67,77.0,95.0,68.0,1.0
2023-06-23,104,98,80,97,108.0,74,72,63,68,76.0,97.0,68.0,1.0
2023-06-24,104,98,80,97,109.0,74,72,63,68,78.0,98.0,67.0,2.0
2023-06-25,104,98,80,97,110.0,74,72,63,68,75.0,100.0,70.0,2.0
2023-06-26,104,98,80,97,109.0,74,72,63,68,77.0,103.0,68.0,2.0
2023-06-27,104,98,80,97,108.0,74,72,63,68,77.0,104.0,74.0,3.0
2023-06-28,104,98,80,97,110.0,74,72,63,68,77.0,101.0,76.0,2.0
2023-06-29,104,98,80,97,107.0,74,72,63,68,78.0,97.0,65.0,1.0
2023-06-30,104,98,80,97,107.0,74,72,63,68,77.0,97.0,65.0,1.0
2023-07-01,104,98,80,97,106.0,74,72,63,69,79.0,97.0,66.0,1.0
2023-07-02,104,98,80,97,108.0,74,72,63,69,82.0,97.0,70.0,1.0
2023-07-03,104,98,80,96,109.0,74,72,63,69,76.0,100.0,72.0,
2023-07-04,104,98,80,96,112.0,74,72,63,69,76.0,100.0,,
2023-07-05,104,98,80,96,107.0,74,72,63,69,76.0,99.0,,
2023-07-06,103,98,80,96,106.0,74,72,63,69,79.0,97.0,,
2023-07-07,103,98,80,96,106.0,74,72,63,69,75.0,103.0,,
2023-07-08,103,98,80,95,105.0,74,72,63,69,75.0,102.0,73.0,2.0
2023-07-09,103,98,80,95,106.0,74,72,63,69,76.0,101.0,72.0,2.0
2023-07-10,103,98,80,95,106.0,74,72,63,69,82.0,97.0,71.0,1.0
2023-07-11,103,98,80,95,106.0,74,72,63,69,78.0,97.0,70.0,1.0
2023-07-12,103,98,80,95,105.0,74,72,63,69,76.0,95.0,63.0,1.0
2023-07-13,102,98,80,94,107.0,74,72,63,69,76.0,89.0,66.0,1.0
2023-07-14,102,98,80,94,105.0,74,72,63,69,76.0,97.0,73.0,1.0
2023-07-15,102,98,80,94,105.0,74,72,63,69,74.0,96.0,66.0,1.0
2023-07-16,102,98,80,94,104.0,74,72,63,69,75.0,102.0,64.0,
2023-07-17,102,98,80,94,104.0,74,72,63,69,75.0,99.0,,
2023-07-18,102,98,80,94,104.0,74,72,63,69,75.0,101.0,74.0,2.0
2023-07-19,102,98,80,93,104.0,74,72,63,68,76.0,101.0,66.0,2.0
2023-07-20,101,98,80,93,104.0,74,72,63,68,74.0,100.0,72.0,2.0
2023-07-21,101,98,80,93,101.0,74,72,63,68,76.0,104.0,64.0,3.0
2023-07-22,101,98,80,93,101.0,74,72,63,68,75.0,104.0,72.0,
2023-07-23,101,98,80,93,101.0,74,72,63,68,75.0,101.0,,
2023-07-24,101,98,80,93,105.0,74,72,63,68,79.0,97.0,,
2023-07-25,101,98,80,92,105.0,74,72,63,68,77.0,101.0,,
2023-07-26,101,98,80,92,106.0,74,72,63,68,75.0,104.0,76.0,3.0
2023-07-27,101,98,80,92,107.0,74,72,63,68,79.0,104.0,74.0,3.0
2023-07-28,101,98,80,92,106.0,74,72,63,68,73.0,101.0,71.0,3.0
2023-07-29,100,97,80,92,103.0,74,72,63,68,73.0,101.0,72.0,3.0
2023-07-30,100,97,80,92,105.0,74,72,63,68,74.0,101.0,72.0,2.0
2023-07-31,100,97,80,92,106.0,74,72,63,68,76.0,99.0,71.0,2.0
2023-08-01,100,97,80,92,105.0,74,72,63,68,74.0,97.0,70.0,2.0
2023-08-02,100,97,80,92,105.0,74,72,63,68,74.0,97.0,73.0,2.0
2023-08-03,100,97,80,92,105.0,74,72,63,68,76.0,98.0,68.0,2.0
2023-08-04,100,97,80,92,106.0,74,72,63,68,73.0,101.0,74.0,3.0
2023-08-05,100,97,80,92,103.0,74,72,63,68,73.0,101.0,74.0,3.0
2023-08-06,99,97,80,92,103.0,74,72,63,68,75.0,104.0,73.0,3.0
2023-08-07,99,97,80,92,103.0,74,72,63,67,73.0,100.0,74.0,
2023-08-08,99,97,80,92,102.0,74,72,63,67,71.0,90.0,,
2023-08-09,99,97,80,92,104.0,74,72,63,67,73.0,93.0,63.0,1.0
2023-08-10,99,97,80,92,102.0,74,72,63,67,73.0,93.0,67.0,1.0
2023-08-11,99,97,80,92,104.0,74,72,63,67,74.0,90.0,68.0,1.0
2023-08-12,99,97,80,92,104.0,74,72,63,67,75.0,80.0,65.0,1.0
2023-08-13,99,97,80,92,103.0,74,72,63,67,76.0,89.0,65.0,1.0
2023-08-14,99,97,80,92,102.0,74,72,63,67,76.0,90.0,65.0,1.0
2023-08-15,98,96,80,92,103.0,74,72,63,67,77.0,92.0,70.0,1.0
2023-08-16,98,96,80,92,105.0,74,72,63,67,73.0,89.0,70.0,1.0
2023-08-17,98,96,80,92,104.0,74,72,63,67,73.0,97.0,67.0,2.0
2023-08-18,98,96,80,92,100.0,74,72,63,67,73.0,100.0,66.0,2.0
2023-08-19,98,96,80,92,102.0,74,72,63,67,73.0,94.0,65.0,1.0
2023-08-20,98,96,80,92,103.0,74,72,63,67,74.0,81.0,67.0,1.0
2023-08-21,98,96,80,92,102.0,74,72,63,67,76.0,87.0,66.0,
2023-08-22,98,96,80,92,102.0,74,72,63,67,73.0,93.0,,
2023-08-23,98,96,80,92,100.0,74,72,63,67,72.0,93.0,60.0,1.0
2023-08-24,98,96,80,92,104.0,74,72,63,67,74.0,85.0,66.0,1.0
2023-08-25,98,96,80,92,102.0,74,72,63,67,75.0,90.0,69.0,1.0
2023-08-26,98,96,80,92,101.0,74,72,63,67,76.0,94.0,56.0,1.0
2023-08-27,98,96,80,92,103.0,74,72,63,67,76.0,95.0,61.0,1.0
2023-08-28,98,96,80,92,103.0,74,72,63,67,76.0,96.0,58.0,1.0
2023-08-29,98,96,80,92,103.0,74,72,63,67,73.0,98.0,58.0,2.0
2023-08-30,98,96,80,92,102.0,74,72,63,67,74.0,98.0,61.0,2.0
2023-08-31,98,96,80,91,104.0,74,72,63,67,79.0,96.0,60.0,1.0
2023-09-01,98,96,80,91,104.0,74,72,63,67,71.0,96.0,60.0,1.0
2023-09-02,98,96,80,91,101.0,74,71,63,66,72.0,79.0,56.0,0.0
2023-09-03,98,96,80,91,101.0,74,71,63,66,72.0,89.0,60.0,1.0
2023-09-04,98,96,80,91,106.0,74,71,63,66,73.0,92.0,62.0,1.0
2023-09-05,98,96,80,91,103.0,74,71,63,66,70.0,93.0,62.0,1.0
2023-09-06,98,96,80,91,99.0,74,71,63,66,75.0,94.0,53.0,1.0
2023-09-07,98,96,80,91,100.0,74,71,63,66,74.0,98.0,60.0,2.0
2023-09-08,98,96,80,91,98.0,74,71,63,66,72.0,94.0,69.0,1.0
2023-09-09,98,95,80,90,100.0,74,71,63,65,68.0,92.0,63.0,1.0
2023-09-10,98,95,80,90,99.0,74,71,63,65,74.0,100.0,62.0,2.0
2023-09-11,98,95,80,90,102.0,74,71,63,65,70.0,99.0,64.0,
2023-09-12,98,95,80,90,99.0,74,71,63,65,70.0,92.0,,
2023-09-13,98,95,80,90,99.0,74,71,63,65,77.0,87.0,,
2023-09-14,98,95,80,90,98.0,74,71,63,64,69.0,84.0,61.0,
2023-09-15,98,95,80,89,100.0,74,71,63,64,72.0,88.0,,
2023-09-16,98,95,80,89,99.0,74,71,63,64,68.0,90.0,,
2023-09-17,98,95,80,89,100.0,74,71,63,64,69.0,91.0,65.0,1.0
2023-09-18,98,95,80,89,100.0,74,70,63,63,70.0,92.0,67.0,1.0
2023-09-19,98,95,80,89,99.0,74,70,63,63,70.0,92.0,63.0,1.0
2023-09-20,98,95,80,88,97.0,74,70,63,63,70.0,92.0,65.0,1.0
2023-09-21,98,95,80,88,97.0,74,70,63,62,70.0,81.0,68.0,1.0
2023-09-22,98,95,80,88,98.0,74,70,63,62,69.0,89.0,66.0,1.0
2023-09-23,98,95,80,88,96.0,74,70,63,62,68.0,94.0,65.0,1.0
2023-09-24,98,94,80,87,98.0,74,70,63,62,74.0,93.0,63.0,1.0
2023-09-25,98,94,80,87,97.0,74,70,63,61,69.0,90.0,64.0,1.0
2023-09-26,98,94,80,87,96.0,74,70,63,61,68.0,94.0,67.0,2.0
2023-09-27,98,94,80,87,99.0,74,70,63,61,67.0,98.0,67.0,2.0
2023-09-28,98,94,80,86,98.0,74,70,63,60,69.0,96.0,67.0,2.0
2023-09-29,98,94,80,86,102.0,74,70,63,60,69.0,94.0,65.0,2.0
2023-09-30,98,94,80,86,99.0,74,70,63,60,68.0,92.0,67.0,1.0
2023-10-01,98,94,80,86,97.0,74,70,63,59,66.0,89.0,66.0,1.0
2023-10-02,98,94,80,85,98.0,74,70,63,59,67.0,87.0,66.0,1.0
2023-10-03,98,94,80,85,98.0,74,70,63,59,68.0,84.0,40.0,1.0
2023-10-04,98,94,80,85,95.0,74,70,63,58,67.0,86.0,55.0,1.0
2023-10-05,98,94,80,85,97.0,74,70,63,58,69.0,86.0,60.0,1.0
2023-10-06,98,94,80,84,100.0,74,70,63,58,65.0,88.0,63.0,1.0
2023-10-07,98,94,80,84,98.0,74,70,63,57,70.0,92.0,65.0,1.0
2023-10-08,98,94,80,84,98.0,74,70,63,57,65.0,85.0,52.0,1.0
2023-10-09,98,94,80,84,98.0,74,70,63,57,64.0,87.0,40.0,1.0
2023-10-10,98,94,80,83,96.0,74,70,63,56,65.0,86.0,51.0,1.0
2023-10-11,98,94,80,83,99.0,74,70,63,56,65.0,84.0,43.0,1.0
2023-10-12,98,94,80,83,98.0,74,70,63,56,64.0,87.0,45.0,1.0
2023-10-13,98,94,80,82,98.0,74,70,63,55,68.0,87.0,45.0,1.0
2023-10-14,98,94,80,82,95.0,74,70,63,55,64.0,83.0,43.0,1.0
2023-10-15,98,94,80,82,94.0,74,70,63,55,67.0,85.0,48.0,1.0
2023-10-16,98,94,80,82,98.0,74,70,63,54,69.0,90.0,45.0,1.0
2023-10-17,98,94,80,81,94.0,74,70,63,54,76.0,90.0,47.0,1.0
2023-10-18,98,94,80,81,94.0,74,70,63,54,67.0,87.0,41.0,1.0
2023-10-19,98,94,80,81,95.0,74,70,63,53,62.0,88.0,47.0,1.0
2023-10-20,98,94,80,80,93.0,74,70,63,53,62.0,91.0,46.0,1.0
2023-10-21,98,94,80,80,92.0,74,70,63,53,64.0,92.0,47.0,1.0
2023-10-22,98,94,80,80,91.0,74,70,63,53,68.0,89.0,44.0,1.0
2023-10-23,98,94,80,80,90.0,74,70,63,52,63.0,87.0,45.0,1.0
2023-10-24,98,94,80,79,93.0,74,70,63,52,61.0,87.0,42.0,1.0
2023-10-25,98,94,80,79,91.0,74,70,63,52,62.0,72.0,47.0,0.0
2023-10-26,98,94,80,79,89.0,74,70,63,51,62.0,70.0,49.0,0.0
2023-10-27,98,94,80,78,90.0,74,70,63,51,64.0,76.0,53.0,0.0
2023-10-28,98,94,80,78,89.0,74,70,63,51,61.0,79.0,53.0,0.0
2023-10-29,98,94,80,78,92.0,74,70,63,50,62.0,80.0,50.0,1.0
2023-10-30,98,94,80,77,92.0,74,70,63,50,61.0,71.0,45.0,0.0
2023-10-31,98,94,80,77,90.0,74,70,63,50,61.0,63.0,39.0,0.0
2023-11-01,98,94,80,76,89.0,74,70,63,50,62.0,65.0,41.0,0.0
2023-11-02,98,94,80,76,91.0,74,70,63,49,63.0,71.0,48.0,0.0
2023-11-03,98,94,80,76,91.0,74,70,63,49,60.0,74.0,50.0,0.0
2023-11-04,98,94,80,75,89.0,74,70,63,49,61.0,79.0,51.0,0.0
2023-11-05,98,94,80,75,88.0,74,70,63,48,61.0,83.0,58.0,1.0
2023-11-06,98,94,80,74,89.0,74,70,63,48,64.0,85.0,56.0,1.0
2023-11-07,98,94,80,74,91.0,74,70,63,48,64.0,84.0,57.0,1.0
2023-11-08,98,94,80,74,87.0,74,70,63,47,59.0,83.0,53.0,1.0
2023-11-09,98,94,80,73,84.0,74,70,63,47,59.0,79.0,46.0,0.0
2023-11-10,98,94,80,73,85.0,74,70,63,47,58.0,71.0,41.0,0.0
2023-11-11,98,94,80,72,86.0,74,70,63,47,58.0,69.0,43.0,0.0
2023-11-12,98,94,80,72,85.0,74,70,63,46,58.0,67.0,43.0,0.0
2023-11-13,98,94,80,71,84.0,74,70,63,46,56.0,71.0,46.0,0.0
2023-11-14,98,94,80,71,85.0,74,70,63,46,58.0,71.0,48.0,0.0
2023-11-15,98,94,80,71,84.0,74,70,63,45,56.0,74.0,50.0,0.0
2023-11-16,98,94,80,70,85.0,74,70,63,45,55.0,75.0,58.0,0.0
2023-11-17,98,94,80,70,85.0,74,70,63,45,59.0,74.0,53.0,0.0
2023-11-18,98,94,80,69,86.0,74,70,63,44,62.0,72.0,55.0,0.0
2023-11-19,98,94,80,69,87.0,74,70,63,44,57.0,77.0,46.0,0.0
2023-11-20,98,94,80,68,85.0,74,70,63,44,57.0,69.0,36.0,0.0
2023-11-21,98,94,80,68,82.0,74,70,63,43,55.0,61.0,40.0,0.0
2023-11-22,98,94,80,68,84.0,74,70,63,43,55.0,61.0,29.0,0.0
